USER_KEY,MOVIE_KEY,rating
U199,M7361,4
U199,M7445,3.5
U199,M7458,3.5
U199,M8528,3
U199,M8532,2.5
U199,M8533,2.5
U199,M8622,3.5
U199,M8638,2
U199,M8641,2.5
U199,M8665,3
U199,M8781,3
U199,M8798,4.5
U199,M8833,3.5
U199,M8874,4.5
U199,M8949,3.5
U199,M8983,3.5
U199,M8984,3
U199,M30707,4
U199,M30749,4
U199,M33493,2.5
U199,M34338,3
U199,M37741,3.5
U199,M39292,3.5
U199,M41997,4.5
U199,M44195,4
U199,M44555,4
U199,M45210,4.5
U199,M46578,2.5
U199,M48385,1.5
U199,M48516,4
U199,M48783,4.5
U199,M50068,3.5
U199,M51255,4
U199,M53550,3.5
U199,M55247,5
U199,M55269,4
U199,M55820,4
U199,M56274,3
U199,M56367,3.5
U199,M56782,4
U199,M57243,3.5
U199,M57669,3
U199,M58998,4.5
U199,M64614,3.5
U199,M69122,2.5
U199,M69481,4.5
U200,M1,3.5
U200,M5,4
U200,M10,4.5
U200,M19,3.5
U200,M34,2.5
U200,M39,5
U200,M47,4
U200,M62,3
U200,M104,4.5
U200,M110,4.5
U200,M150,4
U200,M165,4
U200,M215,1
U200,M260,5
U200,M261,3.5
U200,M296,5
U200,M318,5
U200,M339,4
U200,M344,4
U200,M356,4
U200,M357,4
U200,M367,3.5
U200,M377,4
U200,M435,4
U200,M441,5
U200,M480,3.5
U200,M500,3
U200,M508,3.5
U200,M524,3.5
U200,M539,3
U200,M586,3
U200,M588,4
U200,M590,3.5
U200,M597,5
U200,M648,3.5
U200,M708,4
U200,M736,2
U200,M762,3.5
U200,M780,3.5
U200,M852,3.5
U200,M913,4
U200,M1020,5
U200,M1021,3
U200,M1028,3
U200,M1029,3.5
U200,M1035,3.5
U200,M1036,3.5
U200,M1042,5
U200,M1073,4
U200,M1088,4
U200,M1101,4
U200,M1196,5
U200,M1197,5
U200,M1198,4
U200,M1210,5
U200,M1213,4
U200,M1214,3.5
U200,M1220,4.5
U200,M1250,4
U200,M1259,4
U200,M1267,3
U200,M1270,4
U200,M1271,4
U200,M1291,3.5
U200,M1302,3
U200,M1307,3.5
U200,M1367,4
U200,M1380,5
U200,M1391,3.5
U200,M1393,4
U200,M1438,1
U200,M1485,3.5
U200,M1500,5
U200,M1513,3.5
U200,M1517,3.5
U200,M1527,3.5
U200,M1556,2
U200,M1569,4.5
U200,M1580,4
U200,M1608,3
U200,M1610,4
U200,M1653,4
U200,M1676,3
U200,M1682,3.5
U200,M1704,4.5
U200,M1721,2.5
U200,M1722,4.5
U200,M1777,5
U200,M1784,3
U200,M1894,1
U200,M1923,4
U200,M1968,4
U200,M2006,4
U200,M2011,4
U200,M2012,4
U200,M2054,3
U200,M2067,4
U200,M2115,4
U200,M2123,0.5
U200,M2144,5
U200,M2145,4.5
U200,M2245,3.5
U200,M2248,3.5
U200,M2291,3.5
U200,M2302,4
U200,M2321,3
U200,M2340,4.5
U200,M2395,3.5
U200,M2396,5
U200,M2485,4
U200,M2501,4.5
U200,M2502,4
U200,M2541,4
U200,M2571,5
U200,M2572,5
U200,M2581,4
U200,M2599,3
U200,M2617,4
U200,M2628,3
U200,M2671,4
U200,M2683,4
U200,M2701,3
U200,M2724,4.5
U200,M2797,4
U200,M2805,4
U200,M2858,3.5
U200,M2915,4
U200,M2918,5
U200,M2947,4
U200,M2948,4
U200,M2949,4
U200,M2959,5
U200,M2991,4
U200,M3004,4
U200,M3082,4
U200,M3148,3.5
U200,M3176,4
U200,M3210,4
U200,M3247,3
U200,M3253,4
U200,M3255,5
U200,M3301,5
U200,M3408,4
U200,M3481,5
U200,M3489,3
U200,M3555,3
U200,M3578,4
U200,M3623,3.5
U200,M3638,4
U200,M3717,4
U200,M3793,4
U200,M3809,2
U200,M3825,3.5
U200,M3882,4
U200,M3897,4.5
U200,M3911,3.5
U200,M3916,4
U200,M3948,4.5
U200,M3968,4
U200,M3977,4
U200,M3984,4
U200,M4014,4
U200,M4015,4
U200,M4018,4
U200,M4019,4.5
U200,M4022,3.5
U200,M4025,5
U200,M4027,4
U200,M4034,3
U200,M4041,4
U200,M4161,3.5
U200,M4226,4
U200,M4239,3.5
U200,M4246,3.5
U200,M4270,3.5
U200,M4299,4.5
U200,M4306,3
U200,M4308,5
U200,M4367,2.5
U200,M4369,3.5
U200,M4447,4.5
U200,M4571,4
U200,M4623,3.5
U200,M4639,3
U200,M4722,3
U200,M4816,5
U200,M4823,4
U200,M4878,5
U200,M4886,3.5
U200,M4896,4
U200,M4963,4
U200,M4973,5
U200,M4979,2.5
U200,M4993,4
U200,M4995,4
U200,M5103,5
U200,M5139,3
U200,M5151,2.5
U200,M5225,4
U200,M5299,4.5
U200,M5349,3.5
U200,M5377,3.5
U200,M5418,4
U200,M5445,3.5
U200,M5481,3.5
U200,M5524,3
U200,M5610,2
U200,M5617,3.5
U200,M5816,4
U200,M5872,4
U200,M5952,4.5
U200,M5989,4.5
U200,M5991,5
U200,M6218,4
U200,M6333,4
U200,M6365,5
U200,M6373,4
U200,M6377,4
U200,M6378,4
U200,M6383,4
U200,M6503,3.5
U200,M6539,4
U200,M6541,2.5
U200,M6708,3
U200,M6754,4
U200,M6863,5
U200,M6874,5
U200,M6934,4
U200,M6942,4.5
U200,M6944,4
U200,M7022,3.5
U200,M7149,3
U200,M7153,4
U200,M7163,2.5
U200,M7173,3.5
U200,M7293,5
U200,M7361,4.5
U200,M7373,4
U200,M7438,5
U200,M7444,3.5
U200,M7451,4.5
U200,M7458,4
U200,M7541,3.5
U200,M8360,3.5
U200,M8366,3
U200,M8368,4
U200,M8376,3.5
U200,M8636,2.5
U200,M8638,1
U200,M8641,3
U200,M8665,4
U200,M8784,4
U200,M8807,5
U200,M8874,4
U200,M8910,3.5
U200,M8949,2
U200,M8958,4
U200,M8961,4
U200,M8969,3.5
U200,M8973,3.5
U200,M8977,3
U200,M8984,2.5
U200,M27611,3
U200,M27685,2
U200,M27831,4.5
U200,M30793,3.5
U200,M30812,4
U200,M30825,4
U200,M31685,4
U200,M31878,5
U200,M32587,5
U200,M33166,4
U200,M33679,5
U200,M33794,4
U200,M34072,4
U200,M34150,2.5
U200,M34162,4
U200,M34321,3
U200,M34405,4.5
U200,M35836,3
U200,M37386,2.5
U200,M37729,3
U200,M38061,5
U200,M39183,3.5
U200,M40815,4
U200,M40819,3.5
U200,M41566,3.5
U200,M44665,4.5
U200,M44761,5
U200,M45106,3
U200,M45186,3
U200,M45499,4
U200,M45517,3
U200,M45720,4.5
U200,M45722,5
U200,M46578,5
U200,M46970,3.5
U200,M46976,4.5
U200,M48385,3
U200,M48738,4
U200,M48774,3.5
U200,M49272,5
U200,M49530,4
U200,M50442,2
U200,M50601,0.5
U200,M50802,3
U200,M50872,4.5
U200,M51255,5
U200,M51662,5
U200,M52973,4
U200,M53125,4
U200,M53464,1
U200,M53996,3
U200,M54001,4
U200,M54190,5
U200,M54286,4
U200,M54503,4.5
U200,M56367,5
U200,M56757,4.5
U200,M56949,4
U200,M57640,4
U200,M58293,4
U200,M58559,5
U200,M58803,3.5
U200,M59315,4.5
U200,M59615,1
U200,M59725,3
U200,M60040,4
U200,M60072,5
U200,M60074,3.5
U200,M61024,4
U200,M61323,4
U200,M62299,3.5
U200,M63433,4
U201,M1,5
U201,M11,4
U201,M16,4
U201,M24,4
U201,M25,5
U201,M32,4
U201,M34,5
U201,M46,1
U201,M150,4
U201,M153,4
U201,M160,4
U201,M185,3
U201,M196,2
U201,M260,5
U201,M293,3
U201,M296,5
U201,M339,5
U201,M356,5
U201,M380,4
U201,M435,4
U201,M480,5
U201,M543,5
U201,M551,4
U201,M587,5
U201,M589,5
U201,M592,3
U201,M593,5
U201,M597,5
U201,M708,3
U201,M733,5
U201,M780,4
U201,M788,4
U201,M931,3
U201,M994,4
U201,M1028,4
U201,M1035,4
U201,M1037,3
U201,M1097,5
U201,M1127,4
U201,M1196,5
U201,M1197,5
U201,M1198,5
U201,M1210,5
U201,M1213,4
U201,M1240,5
U201,M1259,4
U201,M1270,5
U201,M1285,4
U201,M1291,5
U201,M1307,5
U201,M1321,3
U201,M1377,2
U201,M1378,4
U201,M1517,4
U201,M1527,4
U201,M1562,2
U201,M1569,4
U201,M1573,4
U201,M1580,4
U201,M1584,5
U201,M1639,5
U201,M1676,2
U201,M1721,5
U201,M1732,2
U201,M1748,1
U201,M1876,4
U201,M1909,5
U201,M1917,4
U201,M1923,5
U201,M1968,5
U201,M2011,5
U201,M2012,3
U201,M2028,5
U201,M2054,4
U201,M2080,4
U201,M2094,4
U201,M2100,4
U201,M2115,5
U201,M2136,5
U201,M2140,4
U201,M2141,5
U201,M2145,4
U201,M2174,4
U201,M2245,5
U201,M2248,5
U201,M2249,3
U201,M2262,3
U201,M2302,5
U201,M2321,4
U201,M2324,5
U201,M2336,4
U201,M2355,5
U201,M2396,5
U201,M2424,4
U201,M2455,4
U201,M2485,3
U201,M2628,3
U201,M2641,3
U201,M2683,5
U201,M2694,4
U201,M2699,3
U201,M2706,4
U201,M2716,5
U201,M2717,3
U201,M2724,1
U201,M2762,5
U201,M2797,4
U201,M2858,5
U201,M2916,4
U201,M2918,5
U202,M1,4
U202,M2,4
U202,M6,5
U202,M10,4
U202,M11,4
U202,M29,4
U202,M32,4
U202,M44,2
U202,M49,3
U202,M50,4
U202,M58,4
U202,M62,3
U202,M105,4
U202,M110,4
U202,M150,4
U202,M161,4
U202,M194,3
U202,M235,4
U202,M242,4
U202,M246,5
U202,M260,4
U202,M265,3
U202,M293,5
U202,M296,4
U202,M300,4
U202,M303,3
U202,M306,5
U202,M307,3
U202,M308,4
U202,M318,4
U202,M347,3
U202,M350,3
U202,M353,4
U202,M356,5
U202,M357,4
U202,M371,4
U202,M372,3
U202,M373,3
U202,M377,3
U202,M420,1
U202,M440,3
U202,M456,5
U202,M457,3
U202,M461,3
U202,M469,2
U202,M474,3
U202,M480,4
U202,M497,4
U202,M507,4
U202,M508,4
U202,M509,3
U202,M523,3
U202,M529,4
U202,M531,4
U202,M537,3
U202,M541,5
U202,M567,3
U202,M574,3
U202,M580,4
U202,M588,4
U202,M589,5
U202,M590,4
U202,M592,3
U202,M593,5
U202,M595,4
U202,M596,4
U202,M608,4
U202,M610,4
U202,M647,4
U202,M648,3
U202,M674,2
U202,M678,4
U202,M679,4
U202,M714,4
U202,M715,4
U202,M741,4
U202,M750,5
U202,M780,2
U202,M832,3
U202,M852,4
U202,M858,4
U202,M908,5
U202,M912,5
U202,M913,4
U202,M919,4
U202,M920,4
U202,M923,5
U202,M924,5
U202,M953,5
U202,M971,4
U202,M999,4
U202,M1031,3
U202,M1036,4
U202,M1047,3
U202,M1086,4
U202,M1089,5
U202,M1090,5
U202,M1092,3
U202,M1094,4
U202,M1095,5
U202,M1097,4
U202,M1101,3
U202,M1125,4
U202,M1127,5
U202,M1129,3
U202,M1131,4
U202,M1132,4
U202,M1136,5
U202,M1147,5
U202,M1172,4
U202,M1173,4
U202,M1176,3
U202,M1177,4
U202,M1179,4
U202,M1183,4
U202,M1184,4
U202,M1188,4
U202,M1196,5
U202,M1197,4
U202,M1198,5
U202,M1199,4
U202,M1200,5
U202,M1201,5
U202,M1203,4
U202,M1204,5
U202,M1206,4
U202,M1208,4
U202,M1209,5
U202,M1210,3
U202,M1212,4
U202,M1214,4
U202,M1218,5
U202,M1219,4
U202,M1220,4
U202,M1221,4
U202,M1226,4
U202,M1227,3
U202,M1231,4
U202,M1234,5
U202,M1240,4
U202,M1242,5
U202,M1246,4
U202,M1247,4
U202,M1249,4
U202,M1259,5
U202,M1262,5
U202,M1265,5
U202,M1266,5
U202,M1267,5
U202,M1270,4
U202,M1271,4
U202,M1272,5
U202,M1275,4
U202,M1276,4
U202,M1277,4
U202,M1278,4
U202,M1280,4
U202,M1283,4
U202,M1290,3
U202,M1291,4
U202,M1292,3
U202,M1295,4
U202,M1296,4
U202,M1299,4
U202,M1300,4
U202,M1302,5
U202,M1304,4
U202,M1305,4
U202,M1307,5
U202,M1312,2
U202,M1334,2
U202,M1356,3
U202,M1358,4
U202,M1370,4
U202,M1372,3
U202,M1374,5
U202,M1375,4
U202,M1376,4
U202,M1378,3
U202,M1385,3
U202,M1387,4
U202,M1391,3
U202,M1393,3
U202,M1394,4
U202,M1395,3
U202,M1396,3
U202,M1429,5
U202,M1459,3
U202,M1485,4
U202,M1500,5
U202,M1527,3
U202,M1537,4
U202,M1580,4
U202,M1584,5
U202,M1586,3
U202,M1587,5
U202,M1610,4
U202,M1617,4
U202,M1625,3
U202,M1639,4
U202,M1641,4
U202,M1643,4
U202,M1645,3
U202,M1663,4
U202,M1674,4
U202,M1682,4
U202,M1719,4
U202,M1722,3
U202,M1784,4
U202,M1792,3
U202,M1909,4
U202,M1952,4
U202,M1953,4
U202,M1954,4
U202,M1957,4
U202,M1958,4
U202,M1959,4
U202,M1960,3
U202,M1961,4
U202,M1968,5
U202,M2000,4
U202,M2001,4
U202,M2010,4
U202,M2011,3
U202,M2018,4
U202,M2020,4
U202,M2021,3
U202,M2022,3
U202,M2024,3
U202,M2028,4
U202,M2064,4
U202,M2100,4
U202,M2105,4
U202,M2108,4
U202,M2115,3
U202,M2116,3
U202,M2118,4
U202,M2133,3
U202,M2145,3
U202,M2146,3
U202,M2147,3
U202,M2150,5
U202,M2167,3
U202,M2194,4
U202,M2231,4
U202,M2243,4
U202,M2245,3
U202,M2248,3
U202,M2262,3
U202,M2268,4
U202,M2278,4
U202,M2288,4
U202,M2289,4
U202,M2291,4
U202,M2311,4
U202,M2344,4
U202,M2346,3
U202,M2349,4
U202,M2352,5
U202,M2355,4
U202,M2371,3
U202,M2396,4
U202,M2401,3
U202,M2402,2
U202,M2403,3
U202,M2406,4
U202,M2407,4
U202,M2410,3
U202,M2411,2
U202,M2414,4
U202,M2420,4
U202,M2421,3
U202,M2457,4
U202,M2463,4
U202,M2467,4
U202,M2470,3
U202,M2476,4
U202,M2527,3
U202,M2528,3
U202,M2529,4
U202,M2531,2
U202,M2533,3
U202,M2534,3
U202,M2553,4
U202,M2571,4
U202,M2628,4
U202,M2640,4
U202,M2641,4
U202,M2712,4
U202,M2716,4
U202,M2745,4
U202,M2752,2
U202,M2761,5
U202,M2762,5
U202,M2797,4
U202,M2802,4
U202,M2819,4
U202,M2858,4
U202,M2871,4
U202,M2872,5
U202,M2890,4
U202,M2916,3
U202,M2918,4
U202,M2921,4
U202,M2922,3
U202,M2942,3
U202,M2944,4
U202,M2947,3
U202,M2948,5
U202,M2949,4
U202,M2951,4
U202,M2952,3
U202,M2956,3
U202,M2959,5
U202,M2966,4
U202,M2983,4
U202,M2985,3
U202,M2989,4
U202,M2990,4
U202,M2991,3
U202,M2993,4
U202,M2997,5
U202,M3000,4
U202,M3006,4
U202,M3029,4
U202,M3036,5
U202,M3039,4
U202,M3060,5
U202,M3062,4
U202,M3068,4
U202,M3070,3
U202,M3071,4
U202,M3072,3
U202,M3098,5
U202,M3100,4
U202,M3104,4
U202,M3105,4
U202,M3108,4
U202,M3138,3
U202,M3147,4
U202,M3176,4
U202,M3194,4
U202,M3204,4
U202,M3214,2
U202,M3221,3
U202,M3246,4
U202,M3251,4
U202,M3255,4
U202,M3260,4
U202,M3269,4
U202,M3271,4
U202,M3329,4
U202,M3342,3
U202,M3358,4
U202,M3359,4
U202,M3360,4
U202,M3362,4
U202,M3363,4
U202,M3372,4
U202,M3402,4
U202,M3418,5
U202,M3421,3
U202,M3430,3
U202,M3441,1
U202,M3444,2
U202,M3445,3
U202,M3448,3
U202,M3470,4
U202,M3479,4
U202,M3505,5
U202,M3508,5
U202,M3519,3
U202,M3526,4
U202,M3527,4
U202,M3528,4
U202,M3551,4
U202,M3552,4
U202,M3591,3
U202,M3633,5
U202,M3635,4
U202,M3638,3
U202,M3639,3
U202,M3654,4
U202,M3668,4
U202,M3681,4
U202,M3682,3
U202,M3684,3
U202,M3685,4
U202,M3699,4
U202,M3703,3
U202,M3704,3
U202,M3707,3
U202,M3724,4
U202,M3725,3
U202,M3740,4
U202,M3763,4
U202,M3793,5
U202,M3834,3
U202,M3836,5
U202,M3972,3
U202,M3984,3
U202,M3985,4
U202,M5060,4
U203,M31,3.5
U203,M110,5
U203,M296,5
U203,M318,4
U203,M333,1
U203,M349,4
U203,M370,2
U203,M420,3
U203,M520,2
U203,M590,5
U203,M832,4
U203,M1584,5
U203,M2001,3.5
U203,M2100,3
U203,M2105,3
U203,M2302,4
U203,M2407,3.5
U203,M2571,2.5
U203,M2947,3
U203,M2987,3.5
U203,M3101,3
U203,M3255,3.5
U203,M3578,5
U203,M3671,2.5
U203,M4022,4
U203,M4306,4
U203,M4886,4
U203,M4896,3.5
U203,M4993,5
U203,M5418,5
U203,M5952,5
U203,M7153,5
U203,M7458,4.5
U203,M8368,3.5
U203,M8665,5
U203,M40815,3.5
U203,M49272,3
U203,M54286,5
U203,M54736,5
U203,M56174,4
U203,M59315,3
U203,M70286,4
U203,M88744,4
U203,M96610,4.5
U203,M98809,5
U204,M47,5
U204,M293,4.5
U204,M296,4.5
U204,M527,4.5
U204,M593,4.5
U204,M711,2
U204,M858,4
U204,M1080,4
U204,M1089,4.5
U204,M1090,4
U204,M1136,5
U204,M1206,4
U204,M1208,4.5
U204,M1222,5
U204,M1515,1
U204,M1653,5
U204,M2313,4
U204,M2329,5
U204,M2571,4.5
U204,M2710,5
U204,M2858,4
U204,M2959,5
U204,M3266,5
U204,M3751,4
U204,M3949,5
U204,M4226,4.5
U204,M4306,4
U204,M4878,5
U204,M4886,3.5
U204,M4973,4
U204,M4993,4
U204,M5218,4
U204,M5949,5
U204,M5995,4
U204,M6104,4
U204,M6807,4
U204,M6874,4.5
U204,M7147,5
U204,M7361,4.5
U204,M8815,3.5
U204,M8874,5
U204,M8974,4
U204,M27075,3
U204,M27368,4.5
U204,M30749,4
U204,M32587,4
U204,M33615,4
U204,M33794,4
U204,M39292,4.5
U204,M44191,5
U204,M44694,3.5
U204,M48394,3.5
U204,M48780,5
U204,M48997,3.5
U204,M51255,4.5
U204,M54272,3.5
U204,M54372,4
U204,M55820,4
U204,M58332,3.5
U204,M58559,4
U204,M58803,5
U204,M59604,4
U204,M62956,4
U204,M64969,3.5
U204,M67295,3.5
U204,M68157,5
U204,M68954,4
U204,M70286,4
U204,M71264,4
U204,M76251,4.5
U204,M79008,3.5
U204,M79224,0.5
U204,M80463,4.5
U204,M81132,3.5
U204,M81591,4.5
U204,M83601,0.5
U204,M85354,2
U204,M86320,0.5
U204,M87222,2
U204,M88129,4
U204,M90746,3.5
U204,M91104,1
U204,M91658,5
U205,M260,4.5
U205,M356,4
U205,M912,2.5
U205,M1028,3
U205,M1035,2.5
U205,M1222,3.5
U205,M3033,4
U205,M4896,4.5
U205,M5816,3.5
U205,M6874,4.5
U205,M7153,4
U205,M8368,4
U205,M40815,3.5
U205,M54001,3.5
U205,M68157,4
U205,M69844,4
U205,M71462,5
U205,M77561,4
U205,M81834,4
U205,M81845,4.5
U205,M88125,4
U205,M91542,4.5
U205,M95167,4
U205,M96079,3
U205,M99114,4.5
U205,M104913,3
U205,M179817,4.5
U206,M1,5
U206,M7,4
U206,M14,4
U206,M17,5
U206,M25,5
U206,M32,3
U206,M36,5
U206,M58,5
U206,M62,4
U206,M95,3
U206,M140,4
U206,M141,4
U206,M608,5
U206,M648,3
U206,M661,5
U206,M719,3
U206,M733,3
U206,M736,3
U206,M780,3
U206,M783,4
U206,M786,4
U206,M800,5
U206,M838,5
U206,M1073,3
U206,M1356,4
U207,M100,3
U207,M637,1
U207,M743,1.5
U207,M1283,3.5
U207,M1321,4
U207,M1347,4
U207,M1556,1
U207,M2021,4
U207,M2193,3
U207,M2329,3.5
U207,M2384,0.5
U207,M2428,3.5
U207,M2707,3.5
U207,M2858,5
U207,M2949,4.5
U207,M2968,0.5
U207,M2991,4
U207,M3263,3.5
U207,M3264,0.5
U207,M3740,3.5
U208,M10,2
U208,M110,4
U208,M198,2
U208,M380,2
U208,M457,3
U208,M589,4
U208,M733,3
U208,M1210,4
U208,M1277,4
U208,M1610,3
U208,M2023,4
U208,M2028,5
U208,M2058,4
U208,M2278,2
U208,M2353,4
U208,M2427,3
U208,M2571,5
U208,M2581,4
U208,M2605,2
U208,M2617,3
U208,M2628,4
U208,M2699,2
U208,M2762,4
U208,M2840,2
U208,M2881,3
U208,M2916,4
U209,M318,5
U209,M356,4.5
U209,M593,4.5
U209,M1198,5
U209,M1291,5
U209,M1704,4.5
U209,M1721,3
U209,M2028,4
U209,M2571,5
U209,M2628,2
U209,M2762,4
U209,M2858,4.5
U209,M2959,4.5
U209,M3578,4
U209,M4011,5
U209,M4993,5
U209,M5952,5
U209,M7153,5
U209,M51255,4.5
U209,M57669,4.5
U209,M60684,5
U209,M64614,4.5
U209,M68157,5
U209,M68954,4
U209,M71535,2
U209,M74458,4.5
U209,M79132,5
U209,M81562,4.5
U209,M88125,4.5
U209,M92259,4
U209,M96079,4
U209,M122886,3.5
U209,M140956,3.5
U209,M177593,4.5
U209,M185029,1.5
U210,M153,3.5
U210,M260,5
U210,M296,0.5
U210,M435,1.5
U210,M485,3.5
U210,M589,4
U210,M1196,5
U210,M1198,3
U210,M1210,5
U210,M1270,4.5
U210,M1356,4.5
U210,M1527,5
U210,M1584,4
U210,M2011,4.5
U210,M2105,2.5
U210,M2571,5
U210,M2628,5
U210,M2716,4.5
U210,M3147,4
U210,M4299,4.5
U210,M4306,4
U210,M4370,4
U210,M4625,2
U210,M4896,4.5
U210,M4993,4
U210,M4995,4.5
U210,M5349,4.5
U210,M5378,5
U210,M5816,4.5
U210,M5944,4
U210,M5952,4
U210,M6365,4.5
U210,M6539,4.5
U210,M6541,4
U210,M6934,4.5
U210,M7153,4
U210,M7454,4.5
U210,M7649,4
U210,M7810,4
U210,M7811,4
U210,M7812,4
U210,M8636,4.5
U210,M8907,1.5
U210,M31696,3
U210,M33493,5
U210,M33615,4.5
U210,M34397,3
U210,M34405,4.5
U210,M40697,4
U210,M47610,4.5
U210,M48780,4
U210,M49278,4.5
U210,M50872,4
U210,M51562,4
U210,M52722,4
U210,M56171,3.5
U210,M56174,2.5
U210,M56915,4
U210,M58559,4
U210,M59315,4.5
U210,M60069,5
U210,M62834,4
U210,M62836,4
U210,M62999,4
U210,M65651,2
U210,M68358,4.5
U210,M69844,4.5
U210,M70286,4
U210,M71057,3.5
U210,M71745,2
U210,M72998,5
U210,M76093,5
U210,M77561,4.5
U210,M77795,3.5
U210,M78499,4
U210,M79091,4
U210,M79139,4.5
U210,M81564,4.5
U210,M84772,4
U210,M87232,4.5
U210,M88125,4.5
U210,M89745,4.5
U210,M90647,4.5
U210,M90866,4.5
U210,M95105,4
U210,M95167,3
U210,M96610,3.5
U210,M98124,4
U210,M98243,4.5
U210,M100611,4.5
U210,M101112,3.5
U210,M102125,4.5
U210,M103335,4
U210,M106642,4.5
U210,M108190,4.5
U210,M108932,3
U210,M111362,4.5
U210,M111759,4.5
U210,M112175,5
U210,M112852,5
U210,M113378,4.5
U210,M116797,5
U210,M117192,4.5
U210,M117646,4.5
U210,M119167,3.5
U210,M122886,5
U210,M122900,4.5
U210,M122904,3.5
U210,M122906,4.5
U210,M122916,4.5
U210,M122918,5
U210,M122924,4
U210,M122926,4.5
U210,M123553,1
U210,M128842,4
U210,M130444,4
U210,M134130,4.5
U210,M135143,4.5
U210,M135887,4
U210,M140359,4.5
U210,M146662,5
U210,M147372,4.5
U210,M147374,4.5
U210,M147376,4.5
U210,M147378,4.5
U210,M147380,4.5
U210,M147382,4.5
U210,M147384,4.5
U210,M150596,4.5
U210,M159779,4
U210,M166203,4
U210,M166528,4.5
U210,M177765,5
U210,M179511,4
U210,M179819,4.5
U210,M180031,4
U210,M184053,2
U210,M189547,1
U211,M50,4
U211,M260,4.5
U211,M296,4.5
U211,M318,5
U211,M356,4.5
U211,M858,4.5
U211,M1025,4
U211,M1036,4.5
U211,M1125,4
U211,M1136,4
U211,M1196,4.5
U211,M1198,4.5
U211,M1210,4
U211,M1221,3.5
U211,M1222,4
U211,M1223,3.5
U211,M1246,4.5
U211,M1556,2
U211,M1704,5
U211,M1801,4
U211,M1831,3
U211,M1835,3.5
U211,M2028,4
U211,M2087,3.5
U211,M2105,3.5
U211,M2542,4.5
U211,M2571,5
U211,M2642,3.5
U211,M2858,4
U211,M2947,3.5
U211,M2948,3.5
U211,M2949,3.5
U211,M2959,5
U211,M3034,4.5
U211,M3264,3
U211,M3481,4
U211,M3578,5
U211,M3638,4.5
U211,M3869,3
U211,M3988,3.5
U211,M4011,4.5
U211,M4226,4.5
U211,M4262,4.5
U211,M4367,2.5
U211,M5266,2
U211,M5418,4
U211,M5445,3.5
U211,M6934,1
U211,M7153,4
U211,M8665,4
U211,M32587,4
U211,M33166,5
U211,M33794,4
U211,M36529,3.5
U211,M44665,3.5
U211,M48738,4
U211,M48774,3.5
U211,M48780,4
U211,M49272,4.5
U211,M49530,4
U211,M54286,4
U211,M55765,4
U211,M56367,3.5
U211,M57669,4.5
U211,M58559,4.5
U211,M59315,4
U211,M60684,5
U211,M63113,4
U211,M68358,4
U211,M69122,4
U211,M69481,4
U211,M70286,2.5
U211,M71535,4
U211,M73017,4
U211,M74458,2
U211,M77561,3.5
U211,M78499,4
U211,M79132,4.5
U211,M79702,4.5
U211,M82461,2
U211,M85414,2
U211,M87232,4
U211,M89745,5
U211,M89864,3.5
U211,M90405,4
U211,M91500,4
U211,M91529,5
U211,M91542,4
U211,M95510,4.5
U212,M260,2.5
U212,M293,3
U212,M296,3.5
U212,M318,4.5
U212,M356,3.5
U212,M364,3
U212,M480,3
U212,M541,3
U212,M589,4
U212,M593,3.5
U212,M608,3
U212,M750,3
U212,M778,3
U212,M780,2
U212,M924,4
U212,M1059,3
U212,M1080,4.5
U212,M1136,4
U212,M1196,3.5
U212,M1198,4
U212,M1200,3.5
U212,M1206,4
U212,M1207,3.5
U212,M1210,3.5
U212,M1220,4
U212,M1240,4
U212,M1258,4
U212,M1265,2.5
U212,M1291,4
U212,M1347,1.5
U212,M1387,3
U212,M1704,2.5
U212,M1732,3
U212,M1954,3.5
U212,M1968,3
U212,M2005,4
U212,M2028,2.5
U212,M2048,3.5
U212,M2078,4
U212,M2291,3.5
U212,M2571,3
U212,M2716,3
U212,M2791,4
U212,M2858,3.5
U212,M2918,2.5
U212,M2959,4.5
U212,M3000,4
U212,M3253,4
U212,M3578,3
U212,M3868,4.5
U212,M3869,4
U212,M3949,3.5
U212,M3967,3.5
U212,M4011,4
U212,M4016,4.5
U212,M4027,3.5
U212,M4306,4
U212,M4896,3.5
U212,M4979,4
U212,M4993,3
U212,M5218,3.5
U212,M5618,4
U212,M5690,4
U212,M5810,3
U212,M5952,3
U212,M5971,4
U212,M6350,4
U212,M6373,4
U212,M6377,3.5
U212,M6539,3.5
U212,M6564,3
U212,M6863,3.5
U212,M6874,3.5
U212,M7153,3.5
U212,M8361,3
U212,M8376,4
U212,M8641,3.5
U212,M8665,3
U212,M8807,3
U212,M8874,4
U212,M8957,2.5
U212,M8961,3
U212,M8965,3
U212,M8972,3.5
U212,M26662,4
U212,M27773,4.5
U212,M30707,4
U212,M30812,3
U212,M31658,4
U212,M32587,4
U212,M33004,4
U212,M33794,4
U212,M44191,4
U212,M45447,3.5
U212,M46578,4
U212,M47099,4
U212,M48385,2.5
U212,M48394,4.5
U212,M50872,3
U212,M51255,4.5
U212,M51540,4
U212,M51662,3.5
U212,M51935,4
U212,M52973,3
U212,M53125,3
U212,M53519,4.5
U212,M54272,4
U212,M54286,3
U212,M54503,3.5
U212,M54995,4
U212,M55247,3.5
U212,M56367,3.5
U212,M57504,3
U212,M57669,3.5
U212,M58299,4
U212,M58559,3.5
U212,M59315,3
